date,ticker,adj_close
2010-11-08,ATVI,16.08705711364746
2010-11-09,ATVI,15.902140617370604
2010-11-10,ATVI,15.746439933776855
2010-11-11,ATVI,15.571259498596191
2010-11-12,ATVI,15.40581226348877
2010-11-15,ATVI,15.259833335876465
2010-11-16,ATVI,14.977606773376465
2010-11-17,ATVI,15.006802558898926
2010-11-18,ATVI,15.123586654663086
2010-11-19,ATVI,14.938677787780762
2010-11-22,ATVI,14.997068405151367
2010-11-23,ATVI,14.45207405090332
2010-11-24,ATVI,14.57859230041504
2010-11-26,ATVI,14.422876358032228
2010-11-29,ATVI,14.607789039611816
2010-11-30,ATVI,14.51046657562256
2010-12-01,ATVI,14.646717071533203
2010-12-02,ATVI,14.675911903381348
2010-12-03,ATVI,14.773234367370604
2010-12-06,ATVI,15.01653289794922
2010-12-07,ATVI,15.09438705444336
2010-12-08,ATVI,15.327958106994627
2010-12-09,ATVI,15.327958106994627
2010-12-10,ATVI,15.39608097076416
2010-12-13,ATVI,15.337689399719238
2010-12-14,ATVI,15.3668851852417
2010-12-15,ATVI,15.289027214050291
2010-12-16,ATVI,15.444743156433104
2010-12-17,ATVI,15.48366928100586
2010-12-20,ATVI,15.425280570983888
2010-12-21,ATVI,15.503134727478027
2010-12-22,ATVI,15.55179500579834
2010-12-23,ATVI,15.512866020202637
2010-12-27,ATVI,15.697776794433594
2010-12-28,ATVI,15.717239379882812
2010-12-29,ATVI,16.10651969909668
2010-12-30,ATVI,16.17464828491211
2010-12-31,ATVI,15.941076278686523
2011-01-03,ATVI,15.941076278686523
2011-01-04,ATVI,15.941076278686523
2011-01-05,ATVI,15.843751907348633
2011-01-06,ATVI,15.795096397399902
2011-01-07,ATVI,15.619919776916504
2011-01-10,ATVI,15.580991744995115
2011-01-11,ATVI,15.571259498596191
2011-01-12,ATVI,15.600455284118652
2011-01-13,ATVI,15.610188484191896
2011-01-14,ATVI,15.522598266601562
2011-01-18,ATVI,15.571259498596191
2011-01-19,ATVI,15.415544509887695
2011-01-20,ATVI,15.337689399719238
2011-01-21,ATVI,14.724573135375977
2011-01-24,ATVI,14.88028335571289
2011-01-25,ATVI,14.967872619628906
2011-01-26,ATVI,14.92894458770752
2011-01-27,ATVI,14.675911903381348
2011-01-28,ATVI,14.59805679321289
2011-01-31,ATVI,15.172245025634766
2011-02-01,ATVI,15.201440811157228
2011-02-02,ATVI,17.60525131225586
2011-02-03,ATVI,17.624719619750977
2011-02-04,ATVI,17.741500854492188
2011-02-07,ATVI,17.7901611328125
2011-02-08,ATVI,17.809627532958984
2011-02-09,ATVI,17.54686164855957
2011-02-10,ATVI,17.712308883666992
2011-02-11,ATVI,17.722036361694336
2011-02-14,ATVI,17.90694808959961
2011-02-15,ATVI,18.033462524414062
2011-02-16,ATVI,18.422746658325195
2011-02-17,ATVI,18.841228485107425
2011-02-18,ATVI,18.763368606567383
2011-02-22,ATVI,18.36435317993164
2011-02-23,ATVI,18.354625701904297
2011-02-24,ATVI,18.29623031616211
2011-02-25,ATVI,18.66604804992676
2011-02-28,ATVI,18.29623031616211
2011-03-01,ATVI,17.90694808959961
2011-03-02,ATVI,18.208641052246094
2011-03-03,ATVI,18.45194625854492
2011-03-04,ATVI,18.286495208740234
2011-03-07,ATVI,17.955608367919922
2011-03-08,ATVI,18.24756622314453
2011-03-09,ATVI,18.12105178833008
2011-03-10,ATVI,18.033462524414062
2011-03-11,ATVI,18.043193817138672
2011-03-14,ATVI,18.101587295532227
2011-03-15,ATVI,17.87775421142578
2011-03-16,ATVI,17.722036361694336
2011-03-17,ATVI,18.169713973999023
2011-03-18,ATVI,18.09186172485352
2011-03-21,ATVI,18.43247604370117
2011-03-22,ATVI,18.315692901611328
2011-03-23,ATVI,18.588191986083984
2011-03-24,ATVI,19.3083610534668
2011-03-25,ATVI,19.17211151123047
2011-03-28,ATVI,19.18184280395508
2011-03-29,ATVI,19.13318252563477
2011-03-30,ATVI,19.15264892578125
2011-03-31,ATVI,19.00666236877441
2011-04-01,ATVI,19.20130920410156
2011-04-04,ATVI,19.16238594055176
2011-04-05,ATVI,19.49327278137207
2011-04-06,ATVI,19.707372665405277
2011-04-07,ATVI,19.707372665405277
2011-04-08,ATVI,19.327821731567383
2011-04-11,ATVI,19.31809425354004
2011-04-12,ATVI,19.21104049682617
2011-04-13,ATVI,19.357023239135746
2011-04-14,ATVI,19.415414810180664
2011-04-15,ATVI,19.590591430664062
2011-04-18,ATVI,19.337556838989254
2011-04-19,ATVI,19.45434188842773
2011-04-20,ATVI,19.950672149658203
2011-04-21,ATVI,19.863082885742188
2011-04-25,ATVI,19.98960494995117
2011-04-26,ATVI,19.687908172607425
2011-04-27,ATVI,19.697641372680664
2011-04-28,ATVI,19.940940856933597
2011-04-29,ATVI,19.639253616333008
2011-05-02,ATVI,19.756032943725582
2011-05-03,ATVI,19.61978530883789
2011-05-04,ATVI,19.386213302612305
2011-05-05,ATVI,21.09905815124512
2011-05-06,ATVI,21.16718101501465
2011-05-09,ATVI,21.44940948486328
2011-05-10,ATVI,22.15011405944824
2011-05-11,ATVI,22.004131317138672
2011-05-12,ATVI,22.26690101623535
2011-05-13,ATVI,23.064929962158203
2011-05-16,ATVI,22.490737915039062
2011-05-17,ATVI,22.75350379943848
2011-05-18,ATVI,23.08439445495605
2011-05-19,ATVI,23.14278793334961
2011-05-20,ATVI,23.006532669067383
2011-05-23,ATVI,22.72430419921875
2011-05-24,ATVI,22.56859588623047
2011-05-25,ATVI,23.113588333129883
2011-05-26,ATVI,22.938411712646484
2011-05-27,ATVI,23.259567260742188
2011-05-31,ATVI,23.755903244018555
2011-06-01,ATVI,23.765634536743164
2011-06-02,ATVI,23.5904598236084
2011-06-03,ATVI,23.386085510253903
2011-06-06,ATVI,23.162242889404297
2011-06-07,ATVI,22.72430419921875
2011-06-08,ATVI,22.11118698120117
2011-06-09,ATVI,22.48100471496582
2011-06-10,ATVI,22.19877243041992
2011-06-13,ATVI,22.179311752319336
2011-06-14,ATVI,22.578325271606445
2011-06-15,ATVI,22.11118698120117
2011-06-16,ATVI,21.81922912597656
2011-06-17,ATVI,21.644044876098636
2011-06-20,ATVI,21.760835647583008
2011-06-21,ATVI,22.07225799560547
2011-06-22,ATVI,21.936012268066406
2011-06-23,ATVI,21.31316375732422
2011-06-24,ATVI,21.186641693115234
2011-06-27,ATVI,21.128250122070312
2011-06-28,ATVI,21.945735931396484
2011-06-29,ATVI,22.97733688354492
2011-06-30,ATVI,22.967605590820312
2011-07-01,ATVI,23.54179954528809
2011-07-05,ATVI,23.66831398010254
2011-07-06,ATVI,23.697507858276367
2011-07-07,ATVI,24.164644241333008
2011-07-08,ATVI,24.37874794006348
2011-07-11,ATVI,23.73643112182617
2011-07-12,ATVI,23.5223331451416
2011-07-13,ATVI,23.2692985534668
2011-07-14,ATVI,22.88001823425293
2011-07-15,ATVI,22.967605590820312
2011-07-18,ATVI,22.97733688354492
2011-07-19,ATVI,23.454212188720703
2011-07-20,ATVI,23.366619110107425
2011-07-21,ATVI,23.24983787536621
2011-07-22,ATVI,23.28876304626465
2011-07-25,ATVI,23.42501449584961
2011-07-26,ATVI,23.17197799682617
2011-07-27,ATVI,22.3544864654541
2011-07-28,ATVI,21.95547103881836
2011-07-29,ATVI,21.653783798217773
2011-08-01,ATVI,21.3618221282959
2011-08-02,ATVI,20.64165496826172
2011-08-03,ATVI,20.76816749572754
2011-08-04,ATVI,19.61005210876465
2011-08-05,ATVI,19.46407127380371
2011-08-08,ATVI,17.663646697998047
2011-08-09,ATVI,18.101587295532227
2011-08-10,ATVI,17.147850036621094
2011-08-11,ATVI,18.636850357055664
2011-08-12,ATVI,19.39595031738281
2011-08-15,ATVI,19.71710777282715
2011-08-16,ATVI,19.48353385925293
2011-08-17,ATVI,19.376483917236328
2011-08-18,ATVI,18.36435317993164
2011-08-19,ATVI,18.79256248474121
2011-08-22,ATVI,19.07479286193848
2011-08-23,ATVI,19.76576232910156
2011-08-24,ATVI,19.794965744018555
2011-08-25,ATVI,19.85335731506348
2011-08-26,ATVI,20.923873901367188
2011-08-29,ATVI,21.68297576904297
2011-08-30,ATVI,21.95547103881836
2011-08-31,ATVI,21.97493934631348
2011-09-01,ATVI,21.371553421020508
2011-09-02,ATVI,21.400747299194336
2011-09-06,ATVI,21.303428649902344
2011-09-07,ATVI,21.945735931396484
2011-09-08,ATVI,21.488340377807617
2011-09-09,ATVI,20.787633895874023
2011-09-12,ATVI,21.47860717773437
2011-09-13,ATVI,21.517528533935547
2011-09-14,ATVI,22.07225799560547
2011-09-15,ATVI,22.3544864654541
2011-09-16,ATVI,22.393415451049805
2011-09-19,ATVI,22.257169723510746
2011-09-20,ATVI,22.296092987060547
2011-09-21,ATVI,21.3618221282959
2011-09-22,ATVI,20.203702926635746
2011-09-23,ATVI,20.68057632446289
2011-09-26,ATVI,21.176908493041992
2011-09-27,ATVI,21.332630157470703
2011-09-28,ATVI,20.447006225585938
2011-09-29,ATVI,20.067459106445312
2011-09-30,ATVI,19.902009963989254
2011-10-03,ATVI,19.230506896972656
2011-10-04,ATVI,19.72683334350586
2011-10-05,ATVI,20.398347854614254
2011-10-06,ATVI,21.95547103881836
2011-10-07,ATVI,21.780296325683597
2011-10-10,ATVI,22.95787811279297
2011-10-11,ATVI,22.88001823425293
2011-10-12,ATVI,23.0941219329834
2011-10-13,ATVI,23.191444396972656
2011-10-14,ATVI,23.88241577148437
2011-10-17,ATVI,23.191444396972656
2011-10-18,ATVI,23.85322380065918
2011-10-19,ATVI,22.9870719909668
2011-10-20,ATVI,22.782697677612305
2011-10-21,ATVI,22.948143005371094
2011-10-24,ATVI,24.27170181274414
2011-10-25,ATVI,23.81429481506348
2011-10-26,ATVI,23.73643112182617
2011-10-27,ATVI,23.843490600585938
2011-10-28,ATVI,23.454212188720703
2011-10-31,ATVI,22.72430419921875
2011-11-01,ATVI,21.858152389526367
2011-11-02,ATVI,22.8508243560791
2011-11-03,ATVI,23.72670555114746
2011-11-04,ATVI,24.524730682373047
2011-11-07,ATVI,23.833759307861328
2011-11-08,ATVI,23.5904598236084
2011-11-09,ATVI,22.412885665893555
2011-11-10,ATVI,22.938411712646484
2011-11-11,ATVI,23.259567260742188
2011-11-14,ATVI,23.113588333129883
2011-11-15,ATVI,23.17197799682617
2011-11-16,ATVI,22.44207572937012
2011-11-17,ATVI,21.721904754638672
2011-11-18,ATVI,21.400747299194336
2011-11-21,ATVI,21.05039596557617
2011-11-22,ATVI,21.27423477172852
2011-11-23,ATVI,20.37888526916504
2011-11-25,ATVI,20.271833419799805
2011-11-28,ATVI,21.498069763183597
2011-11-29,ATVI,21.10879135131836
2011-11-30,ATVI,22.56859588623047
2011-12-01,ATVI,22.704843521118164
2011-12-02,ATVI,22.383684158325195
2011-12-05,ATVI,22.12092018127441
2011-12-06,ATVI,22.52966690063477
2011-12-07,ATVI,21.984668731689453
2011-12-08,ATVI,20.91414833068848
2011-12-09,ATVI,21.400747299194336
2011-12-12,ATVI,21.09905815124512
2011-12-13,ATVI,20.301029205322266
2011-12-14,ATVI,19.794965744018555
2011-12-15,ATVI,20.35942268371582
2011-12-16,ATVI,19.687908172607425
2011-12-19,ATVI,19.31809425354004
2011-12-20,ATVI,20.0188045501709
2011-12-21,ATVI,19.756032943725582
2011-12-22,ATVI,19.756032943725582
2011-12-23,ATVI,20.15504646301269
2011-12-27,ATVI,20.447006225585938
2011-12-28,ATVI,19.98960494995117
2011-12-29,ATVI,20.301029205322266
2011-12-30,ATVI,20.047990798950195
2012-01-03,ATVI,20.729236602783203
2012-01-04,ATVI,19.746301651000977
2012-01-05,ATVI,19.97987365722656
2012-01-06,ATVI,19.142915725708008
2012-01-09,ATVI,18.89961624145508
2012-01-10,ATVI,18.93854141235352
2012-01-11,ATVI,18.860685348510746
2012-01-12,ATVI,18.987205505371094
2012-01-13,ATVI,17.556591033935547
2012-01-17,ATVI,17.264629364013672
2012-01-18,ATVI,17.770700454711914
2012-01-19,ATVI,17.069992065429688
2012-01-20,ATVI,17.449546813964844
2012-01-23,ATVI,17.498199462890625
2012-01-24,ATVI,17.459278106689453
2012-01-25,ATVI,17.556591033935547
2012-01-26,ATVI,17.18678092956543
2012-01-27,ATVI,17.65391731262207
2012-01-30,ATVI,17.54686164855957
2012-01-31,ATVI,18.082128524780277
2012-02-01,ATVI,17.945877075195312
2012-02-02,ATVI,19.045595169067383
2012-02-03,ATVI,18.72443580627441
2012-02-06,ATVI,18.490869522094727
2012-02-07,ATVI,17.994535446166992
2012-02-08,ATVI,17.75123405456543
2012-02-09,ATVI,17.39114761352539
2012-02-10,ATVI,16.953205108642578
2012-02-13,ATVI,17.02133560180664
2012-02-14,ATVI,17.18678092956543
2012-02-15,ATVI,17.274364471435547
2012-02-16,ATVI,17.293832778930664
2012-02-17,ATVI,17.001867294311523
2012-02-21,ATVI,16.75856590270996
2012-02-22,ATVI,16.670976638793945
2012-02-23,ATVI,16.729372024536133
2012-02-24,ATVI,16.476337432861328
2012-02-27,ATVI,16.359554290771484
2012-02-28,ATVI,16.26223373413086
2012-02-29,ATVI,15.902140617370604
2012-03-01,ATVI,16.242767333984375
2012-03-02,ATVI,16.330358505249023
2012-03-05,ATVI,16.048126220703125
2012-03-06,ATVI,15.99946403503418
2012-03-07,ATVI,16.067590713500977
2012-03-08,ATVI,16.933744430541992
2012-03-09,ATVI,16.797496795654297
2012-03-12,ATVI,16.38875389099121
2012-03-13,ATVI,16.81696128845215
2012-03-14,ATVI,16.0578556060791
2012-03-15,ATVI,16.26223373413086
2012-03-16,ATVI,16.99213218688965
2012-03-19,ATVI,16.70990753173828
2012-03-20,ATVI,16.554197311401367
2012-03-21,ATVI,16.46660804748535
2012-03-22,ATVI,16.505537033081055
2012-03-23,ATVI,16.40821647644043
2012-03-26,ATVI,16.544462203979492
2012-03-27,ATVI,16.563926696777344
2012-03-28,ATVI,16.340089797973633
2012-03-29,ATVI,16.048126220703125
2012-03-30,ATVI,16.048126220703125
2012-04-02,ATVI,16.26223373413086
2012-04-03,ATVI,16.20383644104004
2012-04-04,ATVI,15.824292182922363
2012-04-05,ATVI,15.834023475646973
2012-04-09,ATVI,15.473936080932615
2012-04-10,ATVI,15.13331699371338
2012-04-11,ATVI,15.464202880859377
2012-04-12,ATVI,16.077322006225586
2012-04-13,ATVI,15.746439933776855
2012-04-16,ATVI,14.80242919921875
2012-04-17,ATVI,14.870553016662598
2012-04-18,ATVI,14.666180610656738
2012-04-19,ATVI,14.36448574066162
2012-04-20,ATVI,14.529932022094728
2012-04-23,ATVI,14.471539497375488
2012-04-24,ATVI,14.48126983642578
2012-04-25,ATVI,14.607789039611816
2012-04-26,ATVI,15.503134727478027
2012-04-27,ATVI,14.909481048583984
2012-04-30,ATVI,14.967872619628906
2012-05-01,ATVI,15.123586654663086
2012-05-02,ATVI,15.444743156433104
2012-05-03,ATVI,15.25010108947754
2012-05-04,ATVI,14.714839935302734
2012-05-07,ATVI,14.724573135375977
2012-05-08,ATVI,14.091988563537598
2012-05-09,ATVI,13.741636276245115
2012-05-10,ATVI,14.315825462341309
2012-05-11,ATVI,14.179577827453612
2012-05-14,ATVI,13.994668960571287
2012-05-15,ATVI,13.926544189453123
2012-05-16,ATVI,14.02386474609375
2012-05-17,ATVI,13.858420372009276
2012-05-18,ATVI,13.72217082977295
2012-05-21,ATVI,13.994668960571287
2012-05-22,ATVI,13.877886772155762
2012-05-23,ATVI,14.29636287689209
2012-05-24,ATVI,13.83895778656006
2012-05-25,ATVI,13.83895778656006
2012-05-29,ATVI,13.994668960571287
2012-05-30,ATVI,13.770831108093262
2012-05-31,ATVI,13.255033493041992
2012-06-01,ATVI,12.7684326171875
2012-06-04,ATVI,12.719771385192873
2012-06-05,ATVI,12.787896156311035
2012-06-06,ATVI,13.342622756958008
2012-06-07,ATVI,13.060394287109377
2012-06-08,ATVI,13.109055519104004
2012-06-11,ATVI,12.476469039916992
2012-06-12,ATVI,12.447277069091797
2012-06-13,ATVI,11.960675239562988
2012-06-14,ATVI,11.9898681640625
2012-06-15,ATVI,12.10665512084961
2012-06-18,ATVI,12.096922874450684
2012-06-19,ATVI,12.330491065979004
2012-06-20,ATVI,12.320757865905762
2012-06-21,ATVI,11.678443908691406
2012-06-22,ATVI,11.931477546691896
2012-06-25,ATVI,11.7952299118042
2012-06-26,ATVI,11.649249076843262
2012-06-27,ATVI,11.785496711730955
2012-06-28,ATVI,11.571393966674805
2012-06-29,ATVI,12.019064903259276
2012-07-02,ATVI,11.95094108581543
2012-07-03,ATVI,12.252631187438965
2012-07-05,ATVI,12.05799388885498
2012-07-06,ATVI,11.697908401489258
2012-07-09,ATVI,11.620050430297852
2012-07-10,ATVI,11.27943229675293
2012-07-11,ATVI,11.367019653320312
2012-07-12,ATVI,11.27943229675293
2012-07-13,ATVI,11.39621639251709
2012-07-16,ATVI,11.22103786468506
2012-07-17,ATVI,11.055593490600586
2012-07-18,ATVI,11.191842079162598
2012-07-19,ATVI,11.941207885742188
2012-07-20,ATVI,11.658979415893556
2012-07-23,ATVI,11.503266334533691
2012-07-24,ATVI,11.230768203735352
2012-07-25,ATVI,11.201573371887209
2012-07-26,ATVI,10.65658187866211
2012-07-27,ATVI,11.104252815246582
2012-07-30,ATVI,10.929076194763184
2012-07-31,ATVI,10.72470474243164
2012-08-01,ATVI,11.367019653320312
2012-08-02,ATVI,11.065327644348145
2012-08-03,ATVI,11.649249076843262
2012-08-06,ATVI,11.873085021972656
2012-08-07,ATVI,12.447277069091797
2012-08-08,ATVI,12.593255043029783
2012-08-09,ATVI,12.7684326171875
2012-08-10,ATVI,12.72950267791748
2012-08-13,ATVI,12.525131225585938
2012-08-14,ATVI,12.369418144226074
2012-08-15,ATVI,12.73923683166504
2012-08-16,ATVI,13.43994426727295
2012-08-17,ATVI,13.401016235351562
2012-08-20,ATVI,13.196642875671388
2012-08-21,ATVI,13.196642875671388
2012-08-22,ATVI,13.079858779907228
2012-08-23,ATVI,12.894948959350586
2012-08-24,ATVI,12.972804069519045
2012-08-27,ATVI,12.58352279663086
2012-08-28,ATVI,12.48620319366455
2012-08-29,ATVI,12.505667686462402
2012-08-30,ATVI,12.651646614074709
2012-08-31,ATVI,12.972804069519045
2012-09-04,ATVI,12.680842399597168
2012-09-05,ATVI,12.787896156311035
2012-09-06,ATVI,13.264765739440918
2012-09-07,ATVI,13.663778305053713
2012-09-10,ATVI,13.469139099121094
2012-09-11,ATVI,13.43994426727295
2012-09-12,ATVI,13.615118980407717
2012-09-13,ATVI,13.858420372009276
2012-09-14,ATVI,14.111454010009766
2012-09-17,ATVI,13.8292236328125
2012-09-18,ATVI,13.624852180480955
2012-09-19,ATVI,13.556729316711426
2012-09-20,ATVI,13.118785858154297
2012-09-21,ATVI,12.885217666625977
2012-09-24,ATVI,12.953339576721191
2012-09-25,ATVI,12.340222358703612
2012-09-26,ATVI,12.262365341186523
2012-09-27,ATVI,12.437541007995604
2012-09-28,ATVI,12.349956512451172
2012-10-01,ATVI,12.019064903259276
2012-10-02,ATVI,12.311026573181152
2012-10-03,ATVI,12.505667686462402
2012-10-04,ATVI,12.680842399597168
2012-10-05,ATVI,12.602986335754396
2012-10-08,ATVI,12.632184982299805
