Date,EA,ATVI,UBSFY,NTDOY,^GSPC
2015-02-19,,55.60886001586914,2.5044379234313965,3.950000047683716,2097.449951171875
2015-02-20,,56.1246452331543,2.5222136974334717,3.759999990463257,2110.300048828125
2015-02-23,,56.007869720458984,2.5261642932891846,3.7300000190734863,2109.659912109375
2015-02-24,,56.085723876953125,2.5222136974334717,3.819999933242798,2115.47998046875
2015-02-25,,55.85215759277344,2.534064531326294,3.7699999809265137,2113.860107421875
2015-02-26,,56.183048248291016,2.5696165561676025,3.6600000858306885,2110.739990234375
2015-02-27,,55.647789001464844,2.6347949504852295,3.640000104904175,2104.5
2015-03-02,,55.910560607910156,2.6663968563079834,3.690000057220459,2117.389892578125
2015-03-03,,55.15145492553711,2.6663968563079834,3.619999885559082,2107.780029296875
2015-03-04,,55.667240142822266,2.664421796798706,3.619999885559082,2098.530029296875
2015-03-05,,55.84243392944336,2.7868783473968506,3.6500000953674316,2101.0400390625
2015-03-06,,54.84975814819336,2.8145298957824707,3.6600000858306885,2071.260009765625
2015-03-09,,55.15145492553711,2.8184802532196045,3.5999999046325684,2079.429931640625
2015-03-10,,53.574859619140625,2.7276253700256348,3.5999999046325684,2044.1600341796875
2015-03-11,,53.61378860473633,2.6999738216400146,3.630000114440918,2040.239990234375
2015-03-12,,53.58460235595703,2.7533018589019775,3.559999942779541,2065.949951171875
2015-03-13,,53.81815719604492,2.77305269241333,3.490000009536743,2053.39990234375
2015-03-16,,54.324222564697266,2.822430372238159,3.5,2081.18994140625
2015-03-17,,52.71843719482422,3.5986483097076416,3.5299999713897705,2074.280029296875
2015-03-18,,54.13932418823242,4.374865531921387,3.559999942779541,2099.5
2015-03-19,,54.46048355102539,3.87121319770813,3.5299999713897705,2089.27001953125
2015-03-20,,55.74510192871094,3.6914782524108887,3.680000066757202,2108.10009765625
2015-03-23,,55.73537063598633,3.7922089099884033,3.6700000762939453,2104.419921875
2015-03-24,,56.40688705444336,3.6835780143737793,3.680000066757202,2091.5
2015-03-25,,54.58699417114258,3.7941839694976807,3.740000009536743,2061.050048828125
2015-03-26,,54.5772705078125,3.6855530738830566,3.569999933242798,2056.14990234375
2015-03-27,,56.679378509521484,3.768507480621338,3.569999933242798,2061.02001953125
2015-03-30,,57.876426696777344,3.736905813217163,3.569999933242798,2086.239990234375
2015-03-31,,57.243831634521484,3.6401257514953613,3.609999895095825,2067.889892578125
2015-04-01,,55.74510192871094,3.6974036693573,3.630000114440918,2059.68994140625
2015-04-02,,56.105194091796875,3.6262996196746826,3.630000114440918,2066.9599609375
2015-04-06,,55.589393615722656,3.8791136741638184,3.740000009536743,2080.6201171875
2015-04-07,,56.25117111206055,3.9383668899536133,3.7200000286102295,2076.330078125
2015-04-08,,56.591793060302734,3.908740282058716,3.7200000286102295,2081.89990234375
2015-04-09,,55.95920181274414,3.8751633167266846,3.7799999713897705,2091.179931640625
2015-04-10,,56.796173095703125,3.89886474609375,3.7799999713897705,2102.06005859375
