Price,Adj Close
Ticker,EA
Date,
2010-01-04,17.647136688232422
2010-01-05,18.143001556396484
2010-01-06,17.67630386352539
2010-01-07,17.54018211364746
2010-01-08,17.890207290649414
2010-01-11,17.763811111450195
2010-01-12,16.383153915405273
2010-01-13,16.694284439086914
2010-01-14,16.704010009765625
2010-01-15,16.558162689208984
2010-01-19,16.694284439086914
2010-01-20,16.733173370361328
2010-01-21,16.898468017578125
2010-01-22,16.305370330810547
2010-01-25,16.363704681396484
2010-01-26,16.276195526123047
2010-01-27,16.655393600463867
2010-01-28,16.305370330810547
2010-01-29,15.82894515991211
2010-02-01,16.276195526123047
2010-02-02,16.597057342529297
2010-02-03,16.791513442993164
2010-02-04,16.509550094604492
2010-02-05,16.781797409057617
2010-02-08,17.005416870117188
2010-02-09,15.51781177520752
2010-02-10,15.49836540222168
2010-02-11,15.67337417602539
2010-02-12,15.615038871765137
2010-02-16,15.858116149902344
2010-02-17,16.16924285888672
2010-02-18,16.130353927612305
2010-02-19,16.285924911499023
2010-02-22,16.130353927612305
2010-02-23,15.858116149902344
2010-02-24,16.062297821044922
2010-02-25,16.10118865966797
2010-02-26,16.12063217163086
2010-03-01,16.402599334716797
2010-03-02,16.276195526123047
2010-03-03,16.344257354736328
2010-03-04,16.353981018066406
2010-03-05,16.645671844482422
2010-03-08,16.801239013671875
2010-03-09,17.092927932739258
2010-03-10,17.394336700439453
2010-03-11,17.4040584564209
2010-03-12,17.277664184570312
2010-03-15,17.37489128112793
2010-03-16,17.423503875732422
2010-03-17,17.637405395507812
2010-03-18,18.016603469848633
2010-03-19,17.909650802612305
2010-03-22,18.045772552490234
2010-03-23,18.00688362121582
2010-03-24,18.016603469848633
2010-03-25,18.045772552490234
2010-03-26,18.327741622924805
2010-03-29,18.16244888305664
2010-03-30,18.269405364990234
2010-03-31,18.143001556396484
2010-04-01,18.318016052246094
2010-04-05,18.57081413269043
2010-04-06,18.580537796020508
2010-04-07,18.64859962463379
2010-04-08,18.6583194732666
2010-04-09,18.823612213134766
2010-04-12,18.86250114440918
2010-04-13,18.78471565246582
2010-04-14,19.19308090209961
2010-04-15,18.91111946105957
2010-04-16,19.02779197692871
2010-04-19,19.163909912109375
2010-04-20,19.416711807250977
2010-04-21,19.202802658081055
2010-04-22,19.29030990600586
2010-04-23,19.416711807250977
2010-04-26,19.348648071289062
2010-04-27,19.222251892089844
2010-04-28,19.08612632751465
2010-04-29,19.25141716003418
2010-04-30,18.833332061767578
2010-05-03,19.17363929748535
2010-05-04,18.541645050048828
2010-05-05,18.765275955200195
2010-05-06,17.67630386352539
2010-05-07,17.141538619995117
2010-05-10,17.734642028808594
2010-05-11,18.27911949157715
2010-05-12,17.21932029724121
2010-05-13,17.588796615600586
2010-05-14,16.937355041503906
2010-05-17,17.2679386138916
2010-05-18,17.05403709411621
2010-05-19,16.645671844482422
2010-05-20,15.916448593139648
2010-05-21,16.2373104095459
2010-05-24,15.82894515991211
2010-05-25,15.790055274963379
2010-05-26,15.809496879577637
2010-05-27,16.25675392150879
2010-05-28,16.052570343017578
2010-06-01,15.644208908081055
2010-06-02,15.916448593139648
2010-06-03,16.266477584838867
2010-06-04,15.371966361999512
2010-06-07,14.934432029724121
2010-06-08,15.060834884643555
2010-06-09,14.78858757019043
2010-06-10,15.478917121887207
2010-06-11,15.867835998535156
2010-06-14,15.90672779083252
2010-06-15,15.858116149902344
2010-06-16,15.566426277160645
2010-06-17,15.721992492675781
2010-06-18,15.585870742797852
2010-06-21,15.342799186706543
2010-06-22,14.895541191101074
2010-06-23,14.866373062133789
2010-06-24,14.623300552368164
2010-06-25,14.720528602600098
2010-06-28,14.671913146972656
2010-06-29,14.24410343170166
2010-06-30,14.001030921936035
2010-07-01,13.93297004699707
2010-07-02,14.195490837097168
2010-07-06,14.030202865600586
2010-07-07,14.535791397094727
2010-07-08,14.35106086730957
2010-07-09,14.428842544555664
2010-07-12,14.399673461914062
2010-07-13,14.720528602600098
2010-07-14,14.953880310058594
2010-07-15,15.060834884643555
2010-07-16,14.38022518157959
2010-07-19,14.671913146972656
2010-07-20,14.934432029724121
2010-07-21,14.458008766174316
2010-07-22,15.158061981201172
2010-07-23,15.44002628326416
2010-07-26,15.935894012451172
2010-07-27,16.062297821044922
2010-07-28,15.712265014648438
2010-07-29,15.566426277160645
2010-07-30,15.488640785217285
2010-08-02,16.042850494384766
2010-08-03,15.73171329498291
2010-08-04,16.898468017578125
2010-08-05,16.752626419067383
2010-08-06,16.597057342529297
2010-08-09,16.674840927124023
2010-08-10,16.247034072875977
2010-08-11,15.63448715209961
2010-08-12,15.323352813720703
2010-08-13,15.235844612121582
2010-08-16,15.605317115783691
2010-08-17,15.702547073364258
2010-08-18,15.877559661865234
2010-08-19,15.624761581420898
2010-08-20,15.352520942687988
2010-08-23,15.031661033630371
2010-08-24,14.613579750061035
2010-08-25,14.87609577178955
2010-08-26,14.846927642822266
2010-08-27,15.119171142578125
2010-08-30,14.856650352478027
2010-08-31,14.808034896850586
2010-09-01,15.663650512695312
2010-09-02,15.90672779083252
2010-09-03,16.003955841064453
2010-09-07,15.615038871765137
2010-09-08,15.799777030944824
2010-09-09,15.82894515991211
2010-09-10,15.790055274963379
2010-09-13,16.072017669677734
2010-09-14,16.247034072875977
2010-09-15,16.17896842956543
2010-09-16,15.926172256469727
2010-09-17,15.809496879577637
2010-09-20,15.897004127502441
2010-09-21,15.838668823242188
2010-09-22,15.702547073364258
2010-09-23,15.712265014648438
2010-09-24,16.003955841064453
2010-09-27,16.110910415649414
2010-09-28,16.091466903686523
2010-09-29,15.7803316116333
2010-09-30,15.994236946105957
2010-10-01,15.984511375427246
2010-10-04,16.49010467529297
2010-10-05,17.326278686523438
2010-10-06,16.927635192871094
2010-10-07,17.092927932739258
2010-10-08,17.160987854003906
2010-10-11,17.170713424682617
2010-10-12,16.149799346923828
2010-10-13,16.29564666748047
2010-10-14,16.062297821044922
2010-10-15,15.51781177520752
2010-10-18,15.333074569702148
2010-10-19,15.148336410522461
2010-10-20,14.973325729370117
2010-10-21,15.138615608215332
2010-10-22,15.177506446838379
2010-10-25,15.18722915649414
2010-10-26,15.371966361999512
2010-10-27,15.352520942687988
2010-10-28,15.196954727172852
2010-10-29,15.391411781311035
2010-11-01,15.362242698669434
2010-11-02,15.751161575317383
2010-11-03,15.070555686950684
2010-11-04,15.410858154296875
2010-11-05,15.887284278869629
2010-11-08,16.072017669677734
2010-11-09,15.887284278869629
2010-11-10,15.73171329498291
2010-11-11,15.556703567504883
2010-11-12,15.391411781311035
2010-11-15,15.24556827545166
2010-11-16,14.963603973388672
2010-11-17,14.99277114868164
2010-11-18,15.109447479248047
2010-11-19,14.924712181091309
2010-11-22,14.983048439025879
2010-11-23,14.43856430053711
2010-11-24,14.564964294433594
2010-11-26,14.409398078918457
2010-11-29,14.594130516052246
2010-11-30,14.496902465820312
2010-12-01,14.633024215698242
2010-12-02,14.662191390991211
2010-12-03,14.759421348571777
2010-12-06,15.002495765686035
2010-12-07,15.080277442932129
2010-12-08,15.313628196716309
2010-12-09,15.313628196716309
2010-12-10,15.381689071655273
2010-12-13,15.323352813720703
2010-12-14,15.352520942687988
2010-12-15,15.274737358093262
2010-12-16,15.430305480957031
2010-12-17,15.469196319580078
2010-12-20,15.410858154296875
2010-12-21,15.488640785217285
2010-12-22,15.537256240844727
2010-12-23,15.49836540222168
2010-12-27,15.683099746704102
2010-12-28,15.702547073364258
2010-12-29,16.091466903686523
2010-12-30,16.15952491760254
2010-12-31,15.926172256469727
2011-01-03,15.926172256469727
2011-01-04,15.926172256469727
2011-01-05,15.82894515991211
2011-01-06,15.7803316116333
2011-01-07,15.605317115783691
2011-01-10,15.566426277160645
2011-01-11,15.556703567504883
2011-01-12,15.585870742797852
2011-01-13,15.595593452453613
2011-01-14,15.508088111877441
2011-01-18,15.556703567504883
2011-01-19,15.401135444641113
2011-01-20,15.323352813720703
2011-01-21,14.710807800292969
2011-01-24,14.866373062133789
2011-01-25,14.953880310058594
2011-01-26,14.914987564086914
2011-01-27,14.662191390991211
2011-01-28,14.5844087600708
2011-01-31,15.158061981201172
2011-02-01,15.18722915649414
2011-02-02,17.588796615600586
2011-02-03,17.608243942260742
2011-02-04,17.724916458129883
2011-02-07,17.773529052734375
2011-02-08,17.7929744720459
2011-02-09,17.53045654296875
2011-02-10,17.69574546813965
2011-02-11,17.705472946166992
2011-02-14,17.890207290649414
2011-02-15,18.016603469848633
2011-02-16,18.40552520751953
2011-02-17,18.823612213134766
2011-02-18,18.745826721191406
2011-02-22,18.347183227539062
2011-02-23,18.33746337890625
2011-02-24,18.27911949157715
2011-02-25,18.64859962463379
2011-02-28,18.27911949157715
2011-03-01,17.890207290649414
2011-03-02,18.191617965698242
2011-03-03,18.434690475463867
2011-03-04,18.269405364990234
2011-03-07,17.938823699951172
2011-03-08,18.230512619018555
2011-03-09,18.10411262512207
2011-03-10,18.016603469848633
2011-03-11,18.026325225830078
2011-03-14,18.08466911315918
2011-03-15,17.861042022705078
2011-03-16,17.705472946166992
2011-03-17,18.152727127075195
2011-03-18,18.074941635131836
2011-03-21,18.415246963500977
2011-03-22,18.298566818237305
2011-03-23,18.57081413269043
2011-03-24,19.29030990600586
2011-03-25,19.154190063476562
2011-03-28,19.163909912109375
2011-03-29,19.115299224853516
2011-03-30,19.134742736816406
2011-03-31,18.98889923095703
2011-04-01,19.18336296081543
2011-04-04,19.144474029541016
2011-04-05,19.475040435791016
2011-04-06,19.688953399658203
2011-04-07,19.688953399658203
2011-04-08,19.309757232666016
2011-04-11,19.30003547668457
2011-04-12,19.19308090209961
2011-04-13,19.33892250061035
2011-04-14,19.397260665893555
2011-04-15,19.572275161743164
2011-04-18,19.319482803344727
2011-04-19,19.4361515045166
2011-04-20,19.932022094726562
2011-04-21,19.844518661499023
2011-04-25,19.97091293334961
2011-04-26,19.66950225830078
2011-04-27,19.67922592163086
2011-04-28,19.92229652404785
2011-04-29,19.620893478393555
2011-05-02,19.737565994262695
2011-05-03,19.601449966430664
2011-05-04,19.36809539794922
2011-05-05,21.079330444335938
2011-05-06,21.14739418029785
2011-05-09,21.429357528686523
2011-05-10,22.129409790039062
2011-05-11,21.983566284179688
2011-05-12,22.246082305908203
2011-05-13,23.04336166381836
2011-05-16,22.469715118408203
2011-05-17,22.732229232788086
2011-05-18,23.062808990478516
2011-05-19,23.12115478515625
2011-05-20,22.985023498535156
2011-05-23,22.703065872192383
2011-05-24,22.54749870300293
2011-05-25,23.09197998046875
2011-05-26,22.916967391967773
2011-05-27,23.237821578979492
2011-05-31,23.733694076538086
2011-06-01,23.74341583251953
2011-06-02,23.568403244018555
2011-06-03,23.36422348022461
2011-06-06,23.140594482421875
2011-06-07,22.703065872192383
2011-06-08,22.090518951416016
2011-06-09,22.459985733032227
2011-06-10,22.178024291992188
2011-06-13,22.15858268737793
2011-06-14,22.557214736938477
2011-06-15,22.090518951416016
2011-06-16,21.798828125
2011-06-17,21.62381362915039
2011-06-20,21.740493774414062
2011-06-21,22.05162811279297
2011-06-22,21.915502548217773
2011-06-23,21.293237686157227
2011-06-24,21.166841506958008
2011-06-27,21.10849380493164
2011-06-28,21.92522621154785
2011-06-29,22.95585823059082
2011-06-30,22.946136474609375
2011-07-01,23.519786834716797
2011-07-05,23.646183013916016
2011-07-06,23.675355911254883
2011-07-07,24.142053604125977
2011-07-08,24.3559627532959
2011-07-11,23.71424674987793
2011-07-12,23.50034523010254
2011-07-13,23.247543334960938
2011-07-14,22.858631134033203
2011-07-15,22.946136474609375
2011-07-18,22.95585823059082
2011-07-19,23.432283401489258
2011-07-20,23.344778060913086
2011-07-21,23.22810173034668
2011-07-22,23.266992568969727
2011-07-25,23.40311622619629
2011-07-26,23.15032386779785
2011-07-27,22.33359146118164
2011-07-28,21.934951782226562
2011-07-29,21.6335391998291
2011-08-01,21.34185028076172
2011-08-02,20.622350692749023
2011-08-03,20.74875259399414
2011-08-04,19.59172248840332
2011-08-05,19.445878982543945
2011-08-08,17.647136688232422
2011-08-09,18.08466911315918
2011-08-10,17.131816864013672
2011-08-11,18.619426727294922
2011-08-12,19.37781524658203
2011-08-15,19.698671340942383
2011-08-16,19.465322494506836
2011-08-17,19.358366012573242
2011-08-18,18.347183227539062
2011-08-19,18.774991989135742
2011-08-22,19.056957244873047
2011-08-23,19.74728775024414
2011-08-24,19.776453018188477
2011-08-25,19.83479881286621
2011-08-26,20.904319763183594
2011-08-29,21.66271209716797
2011-08-30,21.934951782226562
2011-08-31,21.95440101623535
2011-09-01,21.351573944091797
2011-09-02,21.380741119384766
2011-09-06,21.28351593017578
2011-09-07,21.92522621154785
2011-09-08,21.468250274658203
2011-09-09,20.768198013305664
2011-09-12,21.45852279663086
2011-09-13,21.49741554260254
2011-09-14,22.05162811279297
2011-09-15,22.33359146118164
2011-09-16,22.372482299804688
2011-09-19,22.236364364624023
2011-09-20,22.275251388549805
2011-09-21,21.34185028076172
2011-09-22,20.184823989868164
2011-09-23,20.661239624023438
2011-09-26,21.15711212158203
2011-09-27,21.31268310546875
2011-09-28,20.427894592285156
2011-09-29,20.04869842529297
2011-09-30,19.883413314819336
2011-10-03,19.212526321411133
2011-10-04,19.708398818969727
2011-10-05,20.37928009033203
2011-10-06,21.934951782226562
2011-10-07,21.759933471679688
2011-10-10,22.93641471862793
2011-10-11,22.858631134033203
2011-10-12,23.072532653808594
2011-10-13,23.169767379760742
2011-10-14,23.860090255737305
2011-10-17,23.169767379760742
2011-10-18,23.83092498779297
2011-10-19,22.9655818939209
2011-10-20,22.76140022277832
2011-10-21,22.92669105529785
2011-10-24,24.249011993408203
2011-10-25,23.79203224182129
2011-10-26,23.71424674987793
2011-10-27,23.821203231811523
2011-10-28,23.432283401489258
2011-10-31,22.703065872192383
2011-11-01,21.83772087097168
2011-11-02,22.829458236694336
2011-11-03,23.704524993896484
2011-11-04,24.50181007385254
2011-11-07,23.811479568481445
2011-11-08,23.568403244018555
2011-11-09,22.391929626464844
2011-11-10,22.916967391967773
2011-11-11,23.237821578979492
2011-11-14,23.09197998046875
2011-11-15,23.15032386779785
2011-11-16,22.421092987060547
2011-11-17,21.70159912109375
2011-11-18,21.380741119384766
2011-11-21,21.030715942382812
2011-11-22,21.254344940185547
2011-11-23,20.359834671020508
2011-11-25,20.25288200378418
2011-11-28,21.47797203063965
2011-11-29,21.089054107666016
2011-11-30,22.54749870300293
2011-12-01,22.683616638183594
2011-12-02,22.362756729125977
2011-12-05,22.100238800048828
2011-12-06,22.50860595703125
2011-12-07,21.964120864868164
2011-12-08,20.89459800720215
2011-12-09,21.380741119384766
2011-12-12,21.079330444335938
2011-12-13,20.282047271728516
2011-12-14,19.776453018188477
2011-12-15,20.34038543701172
2011-12-16,19.66950225830078
2011-12-19,19.30003547668457
2011-12-20,20.00008201599121
2011-12-21,19.737565994262695
2011-12-22,19.737565994262695
2011-12-23,20.136205673217773
2011-12-27,20.427894592285156
2011-12-28,19.97091293334961
2011-12-29,20.282047271728516
2011-12-30,20.029254913330078
2012-01-03,20.709857940673828
2012-01-04,19.727846145629883
2012-01-05,19.96119499206543
2012-01-06,19.12502098083496
2012-01-09,18.88194465637207
2012-01-10,18.92084312438965
2012-01-11,18.843061447143555
2012-01-12,18.969451904296875
2012-01-13,17.54018211364746
2012-01-17,17.248493194580078
2012-01-18,17.754085540771484
2012-01-19,17.05403709411621
2012-01-20,17.433231353759766
2012-01-23,17.481843948364258
2012-01-24,17.44295310974121
2012-01-25,17.54018211364746
2012-01-26,17.170713424682617
2012-01-27,17.637405395507812
2012-01-30,17.53045654296875
2012-01-31,18.065217971801758
2012-02-01,17.929101943969727
2012-02-02,19.02779197692871
2012-02-03,18.706932067871094
2012-02-06,18.473587036132812
2012-02-07,17.977712631225586
2012-02-08,17.734642028808594
2012-02-09,17.37489128112793
2012-02-10,16.937355041503906
2012-02-13,17.005416870117188
2012-02-14,17.170713424682617
2012-02-15,17.25821876525879
2012-02-16,17.277664184570312
2012-02-17,16.985973358154297
2012-02-21,16.742904663085938
2012-02-22,16.655393600463867
2012-02-23,16.71373176574707
2012-02-24,16.460935592651367
2012-02-27,16.344257354736328
2012-02-28,16.247034072875977
2012-02-29,15.887284278869629
2012-03-01,16.22758674621582
2012-03-02,16.31509017944336
2012-03-05,16.033126831054688
2012-03-06,15.984511375427246
2012-03-07,16.052570343017578
2012-03-08,16.91791343688965
2012-03-09,16.781797409057617
2012-03-12,16.37342643737793
2012-03-13,16.801239013671875
2012-03-14,16.042850494384766
2012-03-15,16.247034072875977
2012-03-16,16.97624969482422
2012-03-19,16.694284439086914
2012-03-20,16.538719177246094
2012-03-21,16.451208114624023
2012-03-22,16.49010467529297
2012-03-23,16.392879486083984
2012-03-26,16.52899932861328
2012-03-27,16.548442840576172
2012-03-28,16.324819564819336
2012-03-29,16.033126831054688
2012-03-30,16.033126831054688
2012-04-02,16.247034072875977
2012-04-03,16.18869400024414
2012-04-04,15.809496879577637
2012-04-05,15.819221496582031
2012-04-09,15.459471702575684
2012-04-10,15.119171142578125
2012-04-11,15.449748039245605
2012-04-12,16.062297821044922
2012-04-13,15.73171329498291
2012-04-16,14.78858757019043
2012-04-17,14.856650352478027
2012-04-18,14.6524658203125
2012-04-19,14.35106086730957
2012-04-20,14.51634693145752
2012-04-23,14.458008766174316
2012-04-24,14.467734336853027
2012-04-25,14.594130516052246
2012-04-26,15.488640785217285
2012-04-27,14.895541191101074
2012-04-30,14.953880310058594
2012-05-01,15.109447479248047
2012-05-02,15.430305480957031
2012-05-03,15.235844612121582
2012-05-04,14.701083183288574
2012-05-07,14.710807800292969
2012-05-08,14.078815460205078
2012-05-09,13.728788375854492
2012-05-10,14.302444458007812
2012-05-11,14.166321754455566
2012-05-14,13.981586456298828
2012-05-15,13.91352653503418
2012-05-16,14.010754585266113
2012-05-17,13.845462799072266
2012-05-18,13.709344863891602
2012-05-21,13.981586456298828
2012-05-22,13.864910125732422
2012-05-23,14.282999992370605
2012-05-24,13.826018333435059
2012-05-25,13.826018333435059
2012-05-29,13.981586456298828
2012-05-30,13.75795841217041
2012-05-31,13.242642402648926
2012-06-01,12.756498336791992
2012-06-04,12.707880020141602
2012-06-05,12.775943756103516
2012-06-06,13.33014965057373
2012-06-07,13.048184394836426
2012-06-08,13.09679889678955
2012-06-11,12.464805603027344
2012-06-12,12.435637474060059
2012-06-13,11.949490547180176
2012-06-14,11.978662490844727
2012-06-15,12.095335960388184
2012-06-18,12.085612297058105
2012-06-19,12.318961143493652
2012-06-20,12.309239387512207
2012-06-21,11.667526245117188
2012-06-22,11.92032527923584
2012-06-25,11.784201622009277
2012-06-26,11.638357162475586
2012-06-27,11.774477005004883
2012-06-28,11.560577392578125
2012-06-29,12.007829666137695
2012-07-02,11.939770698547363
2012-07-03,12.241181373596191
2012-07-05,12.046722412109375
2012-07-06,11.686972618103027
2012-07-09,11.609189987182617
2012-07-10,11.26888656616211
2012-07-11,11.356393814086914
2012-07-12,11.26888656616211
2012-07-13,11.3855619430542
2012-07-16,11.210546493530273
2012-07-17,11.045259475708008
2012-07-18,11.181378364562988
2012-07-19,11.930045127868652
2012-07-20,11.648082733154297
2012-07-23,11.492511749267578
2012-07-24,11.220271110534668
2012-07-25,11.19110107421875
2012-07-26,10.646618843078613
2012-07-27,11.093873023986816
2012-07-30,10.91886043548584
2012-07-31,10.714678764343262
2012-08-01,11.356393814086914
2012-08-02,11.05498218536377
2012-08-03,11.638357162475586
2012-08-06,11.861984252929688
2012-08-07,12.435637474060059
2012-08-08,12.58148193359375
2012-08-09,12.756498336791992
2012-08-10,12.717602729797363
2012-08-13,12.513422012329102
2012-08-14,12.357855796813965
2012-08-15,12.727327346801758
2012-08-16,13.42737865447998
2012-08-17,13.388486862182617
2012-08-20,13.184304237365723
2012-08-21,13.184304237365723
2012-08-22,13.067630767822266
2012-08-23,12.882893562316895
2012-08-24,12.960679054260254
2012-08-27,12.571762084960938
2012-08-28,12.474531173706055
2012-08-29,12.493976593017578
2012-08-30,12.63982105255127
2012-08-31,12.960679054260254
2012-09-04,12.668988227844238
2012-09-05,12.775943756103516
2012-09-06,13.252364158630371
2012-09-07,13.651004791259766
2012-09-10,13.456548690795898
2012-09-11,13.42737865447998
2012-09-12,13.60239028930664
2012-09-13,13.845462799072266
2012-09-14,14.098261833190918
2012-09-17,13.81629467010498
2012-09-18,13.612112045288086
2012-09-19,13.544053077697754
2012-09-20,13.106521606445312
2012-09-21,12.873169898986816
2012-09-24,12.941230773925781
2012-09-25,12.328685760498047
2012-09-26,12.25090503692627
2012-09-27,12.425914764404297
2012-09-28,12.338409423828125
2012-10-01,12.007829666137695
2012-10-02,12.299517631530762
2012-10-03,12.493976593017578
2012-10-04,12.668988227844238
2012-10-05,12.591204643249512
2012-10-08,12.620375633239746
2012-10-09,12.649543762207031
2012-10-10,12.532869338989258
2012-10-11,12.688435554504395
2012-10-12,13.038459777832031
2012-10-15,13.310704231262207
2012-10-16,13.592668533325195
2012-10-17,13.485713958740234
2012-10-18,13.446825981140137
2012-10-19,12.717602729797363
2012-10-22,12.688435554504395
2012-10-23,12.416193008422852
2012-10-24,12.075888633728027
2012-10-25,11.871707916259766
2012-10-26,11.580020904541016
2012-10-31,12.007829666137695
2012-11-01,12.63982105255127
2012-11-02,12.630097389221191
2012-11-05,12.83427906036377
2012-11-06,13.378765106201172
2012-11-07,13.067630767822266
2012-11-08,12.552314758300781
2012-11-09,12.532869338989258
2012-11-12,12.65926456451416
2012-11-13,12.620375633239746
2012-11-14,12.396745681762695
2012-11-15,12.688435554504395
2012-11-16,12.688435554504395
2012-11-19,13.33014965057373
