Date,EA,ATVI,UBI.PA,NTDOY,^GSPC
2020-08-03,,138.54531860351562,11.052708625793457,71.94000244140625,3294.610107421875
2020-08-04,,142.39918518066406,11.26799488067627,71.26000213623047,3306.510009765625
2020-08-05,,142.26292419433594,11.601788520812988,70.08000183105469,3327.77001953125
2020-08-06,,143.01229858398438,12.111367225646973,69.76000213623047,3349.159912109375
2020-08-07,,140.13162231445312,11.678818702697754,69.69999694824219,3351.280029296875
2020-08-10,,136.92979431152344,11.702520370483398,68.12000274658203,3360.469970703125
2020-08-11,,132.06370544433594,11.544510841369629,69.0,3333.68994140625
2020-08-12,,136.15118408203125,11.864479064941406,68.68000030517578,3380.35009765625
2020-08-13,,137.9710693359375,11.840777397155762,69.80000305175781,3373.429931640625
2020-08-14,,136.66697692871094,11.842752456665039,69.08000183105469,3372.85009765625
2020-08-17,,136.6864471435547,12.032362937927246,68.94000244140625,3381.989990234375
2020-08-18,,138.75936889648438,12.4530611038208,68.94000244140625,3389.780029296875
2020-08-19,,138.05870056152344,12.482687950134277,69.76000213623047,3374.85009765625
2020-08-20,,139.63528442382812,12.462936401367188,68.9000015258789,3385.510009765625
2020-08-21,,137.4261016845703,12.701925277709961,69.94000244140625,3397.159912109375
2020-08-24,,138.5160675048828,13.446540832519531,69.18000030517578,3431.280029296875
2020-08-25,,138.39930725097656,13.11472225189209,68.27999877929688,3443.6201171875
2020-08-26,,139.78126525878906,13.559121131896973,69.68000030517578,3478.72998046875
2020-08-27,,137.9710693359375,13.339884757995605,69.30000305175781,3484.550048828125
2020-08-28,,137.09518432617188,13.280632019042969,68.44000244140625,3508.010009765625
2020-08-31,,135.7327117919922,13.306307792663574,68.95999908447266,3500.31005859375
2020-09-01,,134.58432006835938,13.924517631530762,69.58000183105469,3526.64990234375
2020-09-02,,135.82029724121094,13.841562271118164,70.31999969482422,3580.840087890625
2020-09-03,,129.2609100341797,13.845512390136719,67.27999877929688,3455.06005859375
2020-09-04,,126.64300537109375,13.960067749023438,65.66000366210938,3426.9599609375
2020-09-07,,,,68.05999755859375,
2020-09-08,,120.96923065185547,13.185827255249023,67.5999984741211,3331.840087890625
2020-09-09,,125.25131225585938,13.75268268585205,69.04000091552734,3398.9599609375
2020-09-10,,123.84989166259766,13.606523513793945,70.13999938964844,3339.18994140625
2020-09-11,,122.64311218261719,13.823786735534668,74.08000183105469,3340.969970703125
2020-09-14,,122.79884338378906,13.894890785217285,73.72000122070312,3383.5400390625
2020-09-15,,124.89122772216797,14.098326683044434,73.9800033569336,3401.199951171875
2020-09-16,,123.34381866455078,14.110177993774414,72.72000122070312,3385.489990234375
2020-09-17,,121.90349578857422,13.928466796875,72.33999633789062,3357.010009765625
2020-09-18,,122.52633666992188,14.232633590698242,72.66000366210938,3319.469970703125
2020-09-21,,124.85227966308594,14.092401504516602,72.80000305175781,3281.06005859375
2020-09-22,,127.5091552734375,14.122027397155762,73.77999877929688,3315.570068359375
2020-09-23,,124.97881317138672,14.019322395324707,74.62000274658203,3236.919921875
2020-09-24,,125.85469055175781,13.865262985229492,74.0199966430664,3246.590087890625
2020-09-25,,127.67459869384766,13.892914772033691,76.30000305175781,3298.4599609375
2020-09-28,,128.7353973388672,13.944268226623535,76.18000030517578,3351.60009765625
2020-09-29,,126.53594970703125,14.149679183959961,76.31999969482422,3335.469970703125
2020-09-30,,126.91551208496094,14.003520965576172,77.05999755859375,3363.0
2020-10-01,,129.22195434570312,14.082526206970215,79.33999633789062,3380.800048828125
2020-10-02,,125.61138916015625,13.71910572052002,79.23999786376953,3348.419921875
2020-10-05,,127.21717834472656,13.391237258911133,79.4000015258789,3408.60009765625
2020-10-06,,121.49474334716797,13.367536544799805,78.4000015258789,3360.969970703125
2020-10-07,,121.66019439697266,13.541345596313477,79.9800033569336,3419.43994140625
2020-10-08,,122.61392974853516,13.598624229431152,80.41999816894531,3446.830078125
2020-10-09,,124.03480529785156,13.584796905517578,81.87999725341797,3477.139892578125
2020-10-12,,127.37291717529297,13.875139236450195,83.0199966430664,3534.219970703125
2020-10-13,,129.37770080566406,13.90871524810791,83.0199966430664,3511.929931640625
2020-10-14,,129.1927947998047,13.87908935546875,83.73999786376953,3488.669921875
2020-10-15,,127.82057189941406,13.659852027893066,82.68000030517578,3483.340087890625
2020-10-16,,128.3850555419922,13.598624229431152,82.95999908447266,3483.81005859375
2020-10-19,,126.38995361328125,13.570972442626953,81.83999633789062,3426.919921875
2020-10-20,,123.94721221923828,13.418889045715332,81.33999633789062,3443.1201171875
2020-10-21,,124.22945404052734,13.252979278564453,80.4800033569336,3435.56005859375
2020-10-22,,123.51900482177734,13.231252670288086,80.31999969482422,3453.489990234375
2020-10-23,,123.3730239868164,12.956713676452637,80.9000015258789,3465.389892578125
2020-10-26,,123.28546142578125,12.929062843322754,80.5,3400.969970703125
2020-10-27,,123.22705078125,13.499868392944336,84.05999755859375,3390.679931640625
2020-10-28,,122.23439025878906,13.440614700317383,81.73999786376953,3271.030029296875
2020-10-29,,120.57994842529297,13.734906196594238,81.9000015258789,3310.110107421875
2020-10-30,,116.61901092529297,13.377411842346191,75.73999786376953,3269.9599609375
2020-11-02,,116.59951782226562,13.574922561645508,75.23999786376953,3310.239990234375
2020-11-03,,117.50459289550781,13.833662033081055,76.81999969482422,3369.159912109375
2020-11-04,,121.9521484375,13.525545120239258,80.23999786376953,3443.43994140625
2020-11-05,,124.89122772216797,14.359040260314941,81.4800033569336,3510.449951171875
2020-11-06,,115.99613952636719,13.9561185836792,80.19999694824219,3509.43994140625
2020-11-09,,113.83561706542969,13.094971656799316,75.9000015258789,3550.5
2020-11-10,,115.74311828613281,12.721675872802734,73.62000274658203,3545.530029296875
2020-11-11,,116.5703353881836,12.500463485717773,75.44000244140625,3572.659912109375
2020-11-12,,116.12264251708984,12.707849502563477,78.91999816894531,3537.010009765625
2020-11-13,,117.56301879882812,12.942887306213379,79.72000122070312,3585.14990234375
2020-11-16,,115.42195129394531,12.628846168518066,80.18000030517578,3626.909912109375
2020-11-17,,115.34407806396484,12.670323371887207,79.41999816894531,3609.530029296875
2020-11-18,,113.70912170410156,12.729576110839844,81.27999877929688,3567.7900390625
2020-11-19,,116.92070007324219,13.197677612304688,80.30000305175781,3581.8701171875
2020-11-20,,118.60433197021484,13.098921775817871,78.4000015258789,3557.5400390625
2020-11-23,,118.59458923339844,13.10287094116211,77.77999877929688,3577.590087890625
2020-11-24,,117.02774810791016,13.000165939331055,76.86000061035156,3635.409912109375
2020-11-25,,118.25398254394531,13.154224395751953,77.0999984741211,3629.64990234375
2020-11-26,,,,78.0,
2020-11-27,,120.84266662597656,13.825761795043945,78.9000015258789,3638.35009765625
2020-11-30,,124.32677459716797,14.013397216796875,79.77999877929688,3621.6298828125
2020-12-01,,123.99542999267578,13.596648216247559,78.68000030517578,3662.449951171875
2020-12-02,,126.23677062988281,13.505793571472168,77.5,3669.010009765625
2020-12-03,,125.10638427734375,13.397162437438965,76.62000274658203,3666.719970703125
2020-12-04,,125.4084701538086,13.509743690490723,78.0999984741211,3699.1201171875
2020-12-07,,127.50363159179688,13.66972827911377,77.80000305175781,3691.9599609375
2020-12-08,,128.78021240234375,13.958093643188477,79.0,3702.25
2020-12-09,,129.77420043945312,13.847488403320312,78.41999816894531,3672.820068359375
2020-12-10,,131.2456817626953,14.052898406982422,78.33999633789062,3668.10009765625
2020-12-11,,132.33714294433594,14.376816749572754,77.37999725341797,3663.4599609375
2020-12-14,,134.0327911376953,14.862693786621094,77.0,3647.489990234375
2020-12-15,,137.07325744628906,14.657282829284668,74.9800033569336,3694.6201171875
2020-12-16,,137.98928833007812,15.143157958984375,76.0,3701.169921875
2020-12-17,,136.2838897705078,16.22551918029785,76.33999633789062,3722.47998046875
2020-12-18,,138.97352600097656,15.966777801513672,78.91999816894531,3709.409912109375
2020-12-21,,137.41429138183594,15.589533805847168,79.19999694824219,3694.919921875
2020-12-22,,135.8746337890625,15.336719512939453,80.18000030517578,3687.260009765625
2020-12-23,,137.90155029296875,15.433500289916992,80.0999984741211,3690.010009765625
2020-12-24,,138.19387817382812,15.520403861999512,80.30000305175781,3703.06005859375
2020-12-28,,137.13169860839844,15.85024642944336,78.95999908447266,3735.360107421875
2020-12-29,,137.11224365234375,15.733716011047363,80.08000183105469,3727.0400390625
2020-12-30,,138.4278106689453,15.943076133728027,79.31999969482422,3732.0400390625
